T_spec,Rated_speed_spec,Bmr,delta,m,so,d0,Lmagn,h4,h3,max_OL,max_OL_analytical
179.439950562449,2078.37009371203,0.909301159281033,35054.9915115796,2.04170971709,0.00494698666743236,0.00111050334342082,2.50016281801901,0.00233776112083589,0.00304211018151981,2,1.97738721682779
81.6681138417358,4392.26643530913,0.68021509482854,30239.9667452329,1.78169412768016,0.00450729873640651,0.00139852566241301,1.5241218752843,0.00225678221375517,0.00342849960370196,1,1.18008851085339
115.54056351481,2439.68829333409,1.07672916430443,33639.2491206659,2.08165643138453,0.00461914048411407,0.00142605608540617,6.3214845626441,0.00243191973424228,0.00353566190791488,9,10.5816537289874
124.134815111281,4099.42529658109,0.87668489964038,41837.680229896,1.90328137864442,0.00383538740923153,0.00150406360210974,3.02951185710695,0.00202019283910799,0.00380699014856661,2,2.74285092689017
187.305857732354,4639.54335525154,1.03863154644676,30000.3698133477,1.55109619105609,0.00356482737569703,0.000873832825122291,3.24683991906573,0.00225011322672026,0.00298987174008829,3,3.33821193918903
202.606901143351,3711.9583457421,1.16667448025111,42585.6261150895,1.62418644776376,0.00610389024017097,0.00151837167986163,11.3254975942025,0.00130073132549972,0.00376742104112735,11,13.0435423605407
195.202140828293,2547.45027497115,0.883741968268169,46341.403165134,1.61199182869528,0.00620812364768913,0.00140045784527614,2.88856788115963,0.00164542833638036,0.00334947405637088,1,1.44285625550564
208.612817448798,5188.06128009262,1.02382308673161,40491.131652131,2.14246959347128,0.00528031628015455,0.000794265668203299,2.76811663551124,0.00250779500617954,0.00296702267354542,2,1.96045489685493
79.798652364385,3901.49696690999,0.750334378054696,18502.955315982,1.48435498376598,0.00392378638621726,0.000883390347938594,1.19057216166815,0.00150512087486085,0.00234705156639249,1,1.32681529112932
179.27445591665,3496.90604718906,0.932017188284239,29380.1496907545,0.935898416397105,0.00496625052713806,0.00149651845048629,3.65083685976733,0.00167841206520978,0.00238776885337776,3,3.19391788745164
217.189968193975,2037.24922484204,0.535266367180425,21695.6143418923,0.999690661314631,0.00542335525377358,0.00126191620246661,0.88464970806774,0.00260368193845155,0.00348018953152437,0,0.683038939361416
101.64036907588,3145.06323857545,0.588076608380962,17733.1167675075,2.15871255910432,0.00430457122605237,0.0010282484209593,0.84838098747987,0.00195389546184039,0.00331121665357893,1,0.406038555072846
127.181879149089,3311.09326819286,0.500711497692354,22984.0624416398,1.74421209294146,0.00440790148321157,0.00153472835578081,0.964474884838176,0.00268378510029897,0.00308396240797965,0,0.0453618103153415
144.725991243771,4423.84977472185,1.08231986697872,20654.3517985361,1.01717543083015,0.00450872219718728,0.000827631938817364,3.77127649751725,0.00177018856454769,0.00231890496231889,5,5.70807727046222
211.819871135943,2114.04051172782,1.02254654022827,44027.6247776935,1.59279213792246,0.00389467934130434,0.0012816575342838,4.44260702225156,0.00148777210596016,0.00239646322005357,3,3.47565635009108
141.258308559664,1796.49120163538,1.10469411220708,24171.8656988173,0.890055775132639,0.00432578414855772,0.00116308844014874,5.94817314026385,0.00269354561871713,0.00264739495025025,7,8.70825175589218
150.814221368655,4414.9906034154,0.967322638537704,19373.9787059492,0.87129363469547,0.0059703418779213,0.0015403131851478,4.28036285052038,0.00145281589685944,0.00368419860149676,6,6.36596809482702
82.2671008879833,4087.70642550768,0.92855313074102,35036.9101776378,1.84456417233484,0.00572538719860398,0.00143635672351139,3.46087224579543,0.00226954478094113,0.00311900665342443,4,5.04798837175564
166.179886089442,4344.38917325776,0.609475952115192,19121.0393299039,1.5743101605228,0.00494830293004736,0.00152799957051493,1.34542900211659,0.00232807751717436,0.00205779696083598,1,0.795978254926133
177.557335861254,2212.29034499747,1.0332936261866,20564.4360365326,0.926239278227749,0.00549251273038074,0.00105620394039571,3.8338980060739,0.00234878404834493,0.00317469003605524,4,5.02613114988178
205.039543762787,2051.82085452224,0.770210732968889,29765.4431550861,1.77754270899241,0.00534279572384361,0.0014430657126592,2.06735174523515,0.00158843900330727,0.00213199974953062,1,1.23586003970769
109.342987803465,3996.79217139716,0.841763295367078,22886.1354953772,1.922897949882,0.00360212212826848,0.00102701572035725,1.84397357018997,0.0020432211598391,0.00214214733581277,2,2.44645384896627
118.73554768604,3862.3670356281,1.17228063569349,33751.8211010188,1.79212829192691,0.00590334746351309,0.00114341955396356,8.87560755532216,0.00145365707101227,0.0039108956816092,11,15.0298294585024
190.34373960883,3136.02360826256,0.724600270202155,17765.6819699477,1.75994237116298,0.00475347560738149,0.00115946095731998,1.44483157957667,0.00138316461560159,0.00261320402051162,1,1.20499273527128
88.8528508078802,1777.37102749267,0.8360274991982,36868.9481953277,1.83438378703804,0.00510923252753854,0.000871407068149358,1.53585476670171,0.00147709981146102,0.00223203693905851,1,0.875592218504366
122.621966272415,2857.50149701202,0.638322805950387,25851.9637308702,2.08938360792897,0.00571128128594702,0.00124681987188428,1.19780638766423,0.00159684317954525,0.00211242829703662,1,0.494992554264787
99.9305344353226,3928.74040747963,1.18605798662046,23183.4011345618,1.13668837585802,0.004638797615216,0.000842155606444628,7.24987405479358,0.00186334366577463,0.0040139539229273,11,14.5776339733403
99.1700957774041,4403.39350964596,1.12900390523282,29796.9442827424,1.77830356312131,0.00427952021818747,0.00122572861523978,7.1838479743524,0.00213648626862161,0.00265415379448102,11,13.7541642915345
158.747879980395,4348.90877995679,0.807068436566748,29891.3925087809,0.937309138079719,0.00333551905617631,0.00102375562270981,1.64528457604349,0.00221516618755307,0.00395956544054844,0,0.340928893558391
188.899107469664,4342.26822742515,1.00536045429145,22741.0046498246,1.77234064570547,0.00487141202507802,0.000958217092414145,3.09241153709045,0.00245300426349897,0.00231752044850237,4,4.27324456273423
98.03855649291,5087.09974460187,0.869525654868248,36506.8030165374,0.804844527072679,0.00608221347952828,0.00140883985229201,2.77071543754632,0.00203506323066765,0.00263425062040282,2,2.01551207275208
113.308011073208,1821.87521130365,1.15589051881723,41377.9705498845,2.14892035807285,0.00382229328984634,0.00155372169494945,10.7681831436591,0.00210835187538931,0.00287407475109653,11,17.3697556856902
190.099426616486,4099.20764874787,1.00447615269642,39737.4957205924,1.37857244043732,0.00461766728771461,0.00146555768641527,4.71270583189986,0.00244035568206091,0.00360705438137181,4,4.15511457742404
141.594623252822,1960.06586922817,1.11780973010479,38598.0054964344,1.28261047781827,0.00673951145062327,0.000968304059145827,5.32150022788931,0.00214698689867156,0.00276321540611458,5,5.88997088132188
183.866290120418,3046.26940280319,1.08046409678816,44436.4173335762,1.60653880923657,0.00386899270168856,0.00158420257898041,7.1526354220428,0.00259441325333544,0.00241991784986379,7,7.34756399905876
81.7576661210361,4281.10717714083,0.806690524154183,33998.0989186174,1.32580290160796,0.00544571275855213,0.000798185844289457,1.28124224012815,0.00242078211879034,0.00351627971711971,0,0.348299467024207
154.507755714752,2712.74414537677,0.64487521515029,31824.0155001614,1.09156923903982,0.00606557354264575,0.00160832756319261,1.57590653080947,0.00204992986693413,0.00213286216179187,0,0.178295482217121
77.7266300455044,4143.43514811224,1.03472189853892,36840.0869841927,2.07803917639671,0.00639651714617149,0.00130578760590762,4.76941964020847,0.00160492223119697,0.00233249625936991,7,8.19093666356816
128.168359645099,3187.2018152083,1.17013055029173,51746.1566244036,1.76496701765031,0.0067090579180965,0.00142413836526194,10.8853527963192,0.00222733460455927,0.00246274710225959,11,13.3639951116963
165.39573270546,4376.82019573307,0.951107152721284,35231.7523505603,1.62535592813657,0.00504136971985466,0.000849377890678907,2.22126788455801,0.00269461855581562,0.00269452204040954,1,1.41393191956473
107.659810253595,2189.79105576919,0.77288635615156,37783.1522930564,1.92430810946868,0.00567825665245414,0.000788233891900972,1.13860401531319,0.00259126479691479,0.00356900386341524,0,0.0423433837403078
108.641560599677,2691.69156120678,1.01475584758227,32600.8165804085,1.68557461900116,0.00407755726424319,0.000928783953778586,3.11579204978942,0.00237369033510937,0.00391240437354837,4,3.99007875747815
103.986799570331,4885.62050827399,0.54372710157133,18197.4303549162,1.58594273370714,0.00595373273515668,0.00104202964829687,0.750039425165185,0.00177453794954681,0.00239130583779146,0,0.134716442926266
133.628212908953,1941.1581532828,0.911053648494088,30920.5412787363,2.24634052426828,0.00609060903348363,0.00118794740271433,2.69090026368011,0.00149256523267389,0.0027690103203351,3,3.3016178537074
126.493183536202,5026.09564341419,0.621404685750865,36725.5207024423,1.71971614863872,0.00616603194984253,0.00111455707170377,1.01745384984374,0.00246930871466938,0.00262716683446074,0,0.434753486520948
167.920733276667,3012.22799850771,1.03156778323322,32474.6611098237,1.48851765657741,0.00568160131596414,0.00159709646346702,5.75404875393275,0.00247292445631001,0.00350205167727441,6,7.20126491217711
117.225233872274,2556.34073561112,1.00428820519095,38856.1984836546,1.63591297937945,0.00556153288209411,0.000819945925415647,2.63463354376903,0.00193187681249804,0.00245590049395223,2,2.34989051594544
95.6644338779275,4678.52973612401,0.607729553754722,32721.4808948145,1.29923520068241,0.00607365840631387,0.00120317586005197,1.05382414844498,0.00252786821273906,0.00269159780717181,0,0.234072474020073
103.381026468356,4084.92105014026,0.891039671947967,39672.6078618624,1.29153307379199,0.0054209744947488,0.00146136674348424,3.08968872503925,0.00141742291159606,0.00399708350108827,3,2.78536203109022
115.265823209592,2652.46159539412,0.71521741813378,22146.5877819678,1.27201148957417,0.00367580459007704,0.00152268856850971,1.84427311203892,0.00260205687655048,0.00278794193497257,2,1.8134460772728
156.735884736701,4151.78212044414,1.13620118734603,19757.8755126252,1.20549206957552,0.00341167044716042,0.000944200481452391,5.77665195727296,0.00231045458289902,0.00379337804941821,9,10.5534887171793
156.549484926204,5196.71682939713,1.00096757030115,46085.2459931901,1.39989084151192,0.00489718650462289,0.00125099926527743,3.96588024995021,0.00234862585469872,0.00300816432426703,3,3.05292567472611
129.368892122812,4508.39699939492,1.04461977260267,38200.7815339207,0.950255789491968,0.00332544560521224,0.00125026619293291,4.77057773672172,0.00261517359942284,0.0040098976356984,4,4.64281650738938
216.559731179369,3672.05330596966,1.02778156511018,34968.9936453997,0.788786206624709,0.00481285842399685,0.00132289364417455,4.68903111803317,0.00182123772509132,0.00391798279931728,3,3.42894484064631
205.882884697134,5017.25562977487,1.00088080091369,24962.5709043212,1.73077588809388,0.00350218042927227,0.00112165060867507,3.5545754076018,0.0026072159233643,0.00365299506770036,4,4.53276440357403
223.196205184625,4774.51635160921,0.836318872349289,29557.6059932027,1.12003079645712,0.00599548082558462,0.00152158358868976,2.68431070020196,0.00208159889307119,0.00320762301576703,1,1.6250560547731
209.947648576362,4419.04938780629,1.11388321892196,29219.2534337997,1.75983897967839,0.00557497966546318,0.000883164594875602,4.74840997138354,0.00168540173184197,0.0034550064553422,6,6.05722542859637
149.685441444628,4181.81817435373,1.1025652352343,38742.3891522105,1.61210574128461,0.00439114759822977,0.00116339666471547,5.88253804037382,0.00253816706338639,0.00346379690871556,6,7.08755249378544
92.5555229258487,4601.38591331504,0.758798289547758,23278.6027955266,1.26406983168492,0.00456492249003356,0.00123910518618969,1.71387084736188,0.0018541511200736,0.00278607484701581,2,1.74024364084383
158.03123602433,3554.10459194114,0.711116777751477,32132.9575883816,1.48770938040562,0.00349862979369533,0.00152570094104748,1.82513994955741,0.00191065893802403,0.00368592196389967,1,0.778023246872165
214.666744123083,2417.74626803193,0.733184379264878,43255.523873044,1.64004279057916,0.00501344028646397,0.00129476005462187,1.65605185596968,0.0020446448372901,0.00237435770275171,0,0.0684712340380014
183.024691802697,2964.13316600665,0.882461525180748,34236.9112762819,0.984742828671067,0.00521719615946621,0.0013636347628511,2.80049448282305,0.00247077858894684,0.00348591283894006,2,1.58847881796255
185.140665852891,3255.97245775954,0.996343607954457,51006.5102335605,1.92634889734761,0.00571950150345874,0.00087184076120045,2.71291439619616,0.00212726662256747,0.00291469810072928,1,1.35097103415139
86.7103579548651,4091.64906528544,0.886352581488755,23609.6650186806,1.60742358810613,0.00367766202823197,0.00134377963571047,2.79623364804926,0.00137836662034291,0.00206832033894105,4,4.85685638542014
167.608525718113,3570.4529535876,1.08636212332095,22877.1031689851,2.11207830478015,0.00362805842947866,0.00121427727680143,5.64616415365612,0.00208311880136421,0.00195961721028938,10,10.7784807317075
90.1125767881854,3527.47090790338,0.905564395268784,39007.9664661985,0.874443973665816,0.0055655866757895,0.00121426237235322,2.69852276641257,0.00261398101006458,0.0031900146719994,2,1.99270530817087
200.95461310795,3614.18225866021,0.943142812914845,38089.279361046,1.30078485797605,0.00408751712167741,0.00126629573366564,3.21612801173791,0.00186948746430132,0.0021864917961526,2,2.10005790549281
135.544299416041,3115.61578345712,0.754405205830304,21293.3329061735,1.14019529116866,0.00355385285303042,0.00114069376315208,1.55663264315457,0.00171657753781157,0.00284220266457971,1,1.04788601325975
192.760512290101,2009.31351901324,0.766646834287522,17469.9835871295,1.08101533789954,0.00325455199045209,0.000938910923635577,1.33039016877767,0.00167530639877273,0.00231727333720514,1,0.586253086851584
131.401667388713,3583.23012938054,0.749853880324083,17414.7143776514,1.40449061622015,0.0038584856307775,0.00080192997085012,1.0791978177663,0.00190283512780318,0.00396927300351769,1,0.588421682571913
171.769317991107,3683.08445577705,0.70549166199188,36928.224718855,1.09204248540068,0.00454802651640692,0.00152838020966158,1.79752707184868,0.00186340696973882,0.00261784014674314,0,0.211774710047596
202.959544381488,3298.39262564408,1.12298898427678,20100.5220161081,1.5486397237502,0.00575774071276534,0.000930613548810303,5.26702082630435,0.00156279812800537,0.00262604708468414,8,9.11600234768827
116.221710725625,2595.25609606939,0.713088745950121,20996.803599072,2.18462454151204,0.0065248148143081,0.00146772012725492,1.76628256718463,0.00154613641958574,0.00270677905178915,2,2.43763873302965
168.788277026856,3650.71761370348,0.842163876102431,26123.9063868849,1.50248866012004,0.00591541164984376,0.00142042276098252,2.55363491786202,0.0023467279726984,0.00330562246256078,2,2.50683167429047
97.1774202048778,2443.59395373241,0.993492306604018,31835.6154925075,1.79160586452683,0.00414874597144552,0.000788197265903534,2.42485840233516,0.00169114875135415,0.00393708332239185,3,2.98758641726861
200.575595306558,5150.24873408942,0.555664263761911,29142.4466237639,1.62370545260443,0.00565323235073706,0.00138432351218064,1.03400511575323,0.00231768037127771,0.00273508009826396,0,0.478680291277008
117.723559029093,3832.41004583359,1.15970567355954,23908.20920658,1.03955972396554,0.004445754366258,0.00156363423248719,11.1171775430996,0.00168250339119995,0.00226908886767837,11,20.7481147964698
88.7269750818916,3901.19435304531,0.508881508822321,32332.6269738311,1.93459478703864,0.00407378370602804,0.0011563365593098,0.745892108679152,0.00138596201920719,0.00299220665984376,0,0.58173627214595
186.99258327423,2579.25634439505,1.15037750636845,41354.6531014968,1.65039321826144,0.00385411575576684,0.000855891260040309,5.7216686931872,0.00250199874376289,0.00386324081213537,5,5.96831014059871
196.594215751191,3163.45178934423,1.18782139194131,21577.5595658617,1.23141154897164,0.00503993128586712,0.000830909347917323,7.25295511072787,0.00207917804798679,0.00306165579521064,10,11.995611372848
142.831118064447,4382.7978951748,0.605505720997519,18297.0750466045,1.1548254955566,0.00508623070888709,0.0015970269046611,1.38938565118266,0.00173660392320655,0.00256205996806023,1,0.845593476489783
88.2998760048425,4683.89455638029,0.95992157963885,41335.3240654665,0.841543393788764,0.00529624456174289,0.00101949079195326,2.75505459896723,0.00156738101697636,0.00287931292062606,2,1.97100856879863
122.715708922539,2218.33844874644,1.01887767403622,33460.1737681472,1.00465059903973,0.00376679522003108,0.00117990696334466,4.02707643418326,0.00207304503740217,0.00201917377477474,4,4.27808596973133
193.446555553454,3025.00404324928,0.937246597752264,40199.3340558207,2.05721477699377,0.0044004136408528,0.00132609914133413,3.29663009860348,0.00140635430581179,0.00318274025087382,3,2.71159013599004
224.282397169463,2403.00005449479,1.07271079203779,25648.0224891178,2.23853845976989,0.00605791549417501,0.00113635043631878,4.93988596173431,0.00199769501553297,0.00364887956111799,7,7.51942566816349
104.064890424992,3263.28727037039,1.01589452817632,20060.44407434,2.16948748470822,0.00592285663282316,0.00124940926242803,4.21134070761072,0.00199712834102653,0.00303747576049151,8,10.1578895918316
215.246862926708,3428.19590971369,0.72826077019759,27681.8302230102,1.80761621266918,0.00520495662096193,0.00141556978875127,1.78368259511305,0.00264740396611329,0.00307364092103793,1,0.861596548120872
162.028774971407,3608.37558318399,1.10173764352248,37813.3159942514,1.39797091628502,0.0051493344560272,0.0013784284368632,6.93925811790247,0.00242128923488099,0.00224926958233996,7,8.14942234072568
100.441322018147,2725.74407153657,0.646532157397382,21853.4756030472,1.24025947252496,0.0063311825113272,0.00117572556661323,1.15778781558219,0.00155092406699283,0.00398474249190931,1,0.468956275204766
206.577262400565,4496.98349549058,0.861996670663737,44428.8759127405,2.09766620577018,0.0047523349009019,0.00106083671248266,2.03492560837558,0.00256278713218919,0.00342433954365532,1,0.63235392251536
121.6664459406,1999.32100173604,0.657369310471213,18510.1096772088,1.44523387164336,0.00328266379209719,0.00154862176585806,1.57556300202016,0.00130198668148336,0.00201380907223933,2,1.67409370049019
184.061940172279,2989.40763119805,1.02891569861209,33893.5247552657,1.4048321735584,0.0034222461312477,0.000821690797276288,2.92672543339368,0.00213165184402177,0.00245627651585495,2,2.32958253960368
108.931296126193,3628.75731579489,1.02254328249267,29764.4520402808,1.44184763908725,0.00548763316769775,0.00155056227432815,5.37463695689038,0.00230188956583446,0.00316325164000406,7,8.47850628778474
170.000037048018,3934.0019400932,0.727625117158098,45034.7430664734,2.24921678795384,0.00668342356326251,0.00088671103144368,1.11514204387661,0.00133308545332152,0.0032256084818439,0,0.48934462043441
106.251897422002,3293.30146783513,1.16925181363693,22352.0096022216,1.45614486880044,0.00624913714723768,0.000816447996116241,6.20157779396859,0.00267057965334505,0.00254486258683349,11,13.1942371011193
104.015062790864,4390.48603520888,0.790848528491411,27095.9185797723,0.983579745532338,0.00611650204374394,0.00130493576339087,1.99312464597425,0.00242715738898974,0.00209116758088267,1,1.55102927715866
199.669436356517,2297.75646362571,0.855458744656491,38098.8634473428,2.14827503257058,0.00617280882445773,0.00153215575372757,2.87649057997319,0.00211584552890651,0.00374534447183691,2,2.18530450060473
186.922191410658,2291.90069762887,0.603642080392348,34449.1373721539,1.13172126607705,0.00438453971752038,0.00111750437099148,0.966728093462365,0.00184066759398528,0.0032305838300597,0,0.8134168504777
190.43953939085,2569.41300860649,1.01995573297999,43235.1156870735,1.98611732004957,0.0061479214219882,0.00102642906456705,3.51917637187517,0.00203224171781879,0.00263312788423829,2,2.86215754835027
177.084930345668,2567.78600904835,0.887916029382696,28404.2227506116,1.55790215804703,0.00672096302336684,0.00141438513740938,2.95878875667007,0.00162869569692799,0.0030599740859606,3,2.96697074754052
223.241570888717,5003.19565348966,0.797251759070816,17579.1553363543,1.56131748414456,0.00397705717698621,0.000964198214073241,1.50248084030406,0.00143432918325062,0.00351982068965044,1,1.1176323165253
157.885826703894,5101.40090936707,1.13925254200075,30496.7360282259,1.56960283948783,0.00446338612939232,0.00130315434415367,8.12247899260372,0.00234422486215691,0.00221362608584512,10,12.3903194955643
192.206100041394,3035.50070295979,1.02584380840982,46844.433555273,1.1139050794195,0.00370358941543139,0.000969057020987447,3.4064827937155,0.00170191845840465,0.0038977248150768,2,1.7620569294159
100.134139531691,3507.70215393315,1.17868082166636,28108.681709051,0.820616564323251,0.0039978120479228,0.00111418486424627,9.06530035395355,0.00162144354475548,0.00391585237275434,11,14.6767528865157
75.8751486858556,3886.07460524456,1.07523677499775,25991.5351591186,2.14870301388147,0.0059214197136681,0.00147421761335025,6.48759233657276,0.00240961432976832,0.00264098651126242,11,15.8575862599713
118.56937373209,3158.94037222093,1.1163388949955,39954.1971822096,2.23678168249469,0.00396294606314968,0.00147485563135519,8.03878988459493,0.00164852925805573,0.00294914981579602,11,12.6177429126034
198.216329118959,4693.80215515898,0.798530190117789,29927.9278378969,1.60835882761903,0.00570288655769933,0.00140367459586932,2.19608749959186,0.00184478026899692,0.00285153521849966,1,1.38618670048645
163.254252692031,5122.13963032447,0.601370560209748,29352.6648733785,1.53238451474708,0.00356558100759137,0.00153991984293971,1.32299623578154,0.00191458553352783,0.00359161748712605,0,0.0686713236507162
201.59992672124,2436.71721555938,0.701562287177587,33196.1929071232,1.25671806580654,0.00604470040332542,0.00160948956315906,1.87059470341,0.00163163169651648,0.00342469692860257,1,0.425972324728233
135.282509701213,3961.7577929211,1.18294153785159,39162.1624982374,2.15038787376331,0.00577120122100262,0.00118659235412237,9.97131419527202,0.00254269161224545,0.00236734717520773,11,15.5712192957746
210.202218455177,5233.8362178126,1.01133241337954,19668.4793472005,0.804171046193034,0.00541331933666441,0.00125640126399432,4.15541006693919,0.00234454765718644,0.00334128380671367,5,5.05223675618623
141.649553804885,4395.69942317786,0.905953850907295,41919.0743585713,0.920895958017639,0.00667497359805992,0.00149282120740282,3.32205934496987,0.00195268256730689,0.00263387187739087,2,2.04518640971064
164.981864374929,3319.4975813437,0.518607826949171,31355.1698169972,1.36159524265896,0.00362816112815446,0.00116629552831154,0.775893190959707,0.00207159647012619,0.0036413490657168,0,0.90770891546962
143.946301516705,5104.86758645153,1.06450263532774,32527.5373259593,1.2501422796913,0.00345683359438028,0.00140236045443061,5.86212870252476,0.0015798955783951,0.0028471064573127,6,7.47036857494986
77.5758811366076,4651.6956807258,0.989604135882944,33589.2643205573,1.72576145307009,0.0057932033630728,0.000859370393693286,2.60333402806055,0.00132010700152438,0.0025680355163771,3,3.53182550335127
170.572683378784,4029.4424266773,1.09136476098211,21178.5643695097,1.97528276066078,0.0051012286321495,0.00136325447092285,6.50193655249156,0.00206059192474979,0.00342529257152227,11,13.0804495016797
169.417572914922,4536.6267327446,0.968180430219578,31527.8071569678,2.17022500074239,0.00507066611374017,0.00158120294116626,4.40833285361884,0.0015898447273023,0.00357755840936213,5,5.91843961215763
202.186578347067,4496.99106882602,0.719230434493144,23282.4411860441,1.23153482563343,0.00615346631539709,0.00147063304346482,1.80299977765611,0.00210056149072039,0.0025506383722487,1,0.939104485560138
144.849361254767,2726.63715546115,1.00674861184233,48189.7322387568,2.11278884827256,0.0058651893044575,0.000998829665950179,3.24181988005643,0.00148456293166572,0.00220935174787158,2,2.66743026261111
198.348933327796,4280.16040643963,1.13291515013697,36946.6219000598,1.7323243476745,0.0063654321728659,0.00123236148255398,7.39206069065472,0.00266634052503195,0.00202649358260351,7,8.96698961677561
